"status","id","nome","categoria","subcategoria","subcategoria2","peso","altura","largura","comprimento","preco","destaque","descricao","imagens","nome_variacao_1","variacoes_1","nome_variacao_2","variacoes_2","nome_variacao_3","variacoes_3","caminho_origem","pasta_produto"
"ativo","3-2-1-027","Miniatura Zezinho","decoracao","Miniaturas","Personagens","28.85","11","6","8","19.9","","Tamanho aproximado: 11 cm","produtos/imagens/decoracao/miniaturas/personagens/3-2-1-027-miniatura-zezinho/1.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-027-miniatura-zezinho/2.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-027-miniatura-zezinho/3.png","","","","","","","3 DECORAÇÃO\2 MINIATURAS\1 PERSONAGENS\027 ZEZINHO","3-2-1-027-miniatura-zezinho"
"ativo","3-2-1-028","Miniatura Pateta","decoracao","Miniaturas","Personagens","54.63","20","6","8","19.9","","Tamanho aproximado: 20 cm","produtos/imagens/decoracao/miniaturas/personagens/3-2-1-028-miniatura-pateta/1.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-028-miniatura-pateta/2.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-028-miniatura-pateta/3.png","","","","","","","3 DECORAÇÃO\2 MINIATURAS\1 PERSONAGENS\028 PATETA","3-2-1-028-miniatura-pateta"
"ativo","3-2-1-029","Miniatura Max Pateta","decoracao","Miniaturas","Personagens","84.97","18.5","6","8","21.9","","Tamanho aproximado: 18,5 cm","produtos/imagens/decoracao/miniaturas/personagens/3-2-1-029-miniatura-max-pateta/1.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-029-miniatura-max-pateta/2.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-029-miniatura-max-pateta/3.png","","","","","","","3 DECORAÇÃO\2 MINIATURAS\1 PERSONAGENS\029 MAX PATETA","3-2-1-029-miniatura-max-pateta"
"ativo","3-2-1-030","Miniatura Pluto","decoracao","Miniaturas","Personagens","55.3","15","6","8","19.9","","Tamanho aproximado: 15 cm","produtos/imagens/decoracao/miniaturas/personagens/3-2-1-030-miniatura-pluto/1.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-030-miniatura-pluto/2.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-030-miniatura-pluto/3.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-030-miniatura-pluto/4.png","","","","","","","3 DECORAÇÃO\2 MINIATURAS\1 PERSONAGENS\030 PLUTO","3-2-1-030-miniatura-pluto"
"ativo","3-2-1-031","Miniatura Clarabela","decoracao","Miniaturas","Personagens","74.27","20.5","6","8","21.9","","Tamanho aproximado: 20,5 cm","produtos/imagens/decoracao/miniaturas/personagens/3-2-1-031-miniatura-clarabela/1.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-031-miniatura-clarabela/2.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-031-miniatura-clarabela/3.png","","","","","","","3 DECORAÇÃO\2 MINIATURAS\1 PERSONAGENS\031 CLARABELA","3-2-1-031-miniatura-clarabela"
"ativo","3-2-1-032","Miniatura Annabelle","decoracao","Miniaturas","Personagens","97.74","13","6","8","23.9","","Tamanho aproximado: 13 cm","produtos/imagens/decoracao/miniaturas/personagens/3-2-1-032-miniatura-annabelle/1.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-032-miniatura-annabelle/2.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-032-miniatura-annabelle/3.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-032-miniatura-annabelle/4.png","","","","","","","3 DECORAÇÃO\2 MINIATURAS\1 PERSONAGENS\032 ANNABELLE","3-2-1-032-miniatura-annabelle"
"ativo","3-2-1-033","Miniatura Art The Clown","decoracao","Miniaturas","Personagens","42.54","12","6","8","19.9","","Tamanho aproximado: 12 cm","produtos/imagens/decoracao/miniaturas/personagens/3-2-1-033-miniatura-art-the-clown/1.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-033-miniatura-art-the-clown/2.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-033-miniatura-art-the-clown/3.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-033-miniatura-art-the-clown/4.png","","","","","","","3 DECORAÇÃO\2 MINIATURAS\1 PERSONAGENS\033 ART THE CLOWN","3-2-1-033-miniatura-art-the-clown"
"ativo","3-2-1-034","Miniatura Beetlejuice","decoracao","Miniaturas","Personagens","87.09","12","6","8","25.9","","Tamanho aproximado: 12 cm","produtos/imagens/decoracao/miniaturas/personagens/3-2-1-034-miniatura-beetlejuice/1.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-034-miniatura-beetlejuice/2.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-034-miniatura-beetlejuice/3.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-034-miniatura-beetlejuice/4.png","","","","","","","3 DECORAÇÃO\2 MINIATURAS\1 PERSONAGENS\034 BEETLEJUICE","3-2-1-034-miniatura-beetlejuice"
"ativo","3-2-1-035","Miniatura Frankenstein","decoracao","Miniaturas","Personagens","68.72","12","6","8","19.9","","Tamanho aproximado: 12 cm","produtos/imagens/decoracao/miniaturas/personagens/3-2-1-035-miniatura-frankenstein/1.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-035-miniatura-frankenstein/2.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-035-miniatura-frankenstein/3.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-035-miniatura-frankenstein/4.png","","","","","","","3 DECORAÇÃO\2 MINIATURAS\1 PERSONAGENS\035 FRANKENSTEIN","3-2-1-035-miniatura-frankenstein"
"ativo","3-2-1-036","Miniatura Hollow Knight","decoracao","Miniaturas","Personagens","93.08","12","6","8","21.9","","Tamanho aproximado: 12 cm","produtos/imagens/decoracao/miniaturas/personagens/3-2-1-036-miniatura-hollow-knight/1.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-036-miniatura-hollow-knight/2.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-036-miniatura-hollow-knight/3.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-036-miniatura-hollow-knight/4.png","","","","","","","3 DECORAÇÃO\2 MINIATURAS\1 PERSONAGENS\036 HOLLOW KNIGHT","3-2-1-036-miniatura-hollow-knight"
"ativo","3-2-1-037","Miniatura Sam","decoracao","Miniaturas","Personagens","51","13","6","8","19.9","","Tamanho aproximado: 13 cm","produtos/imagens/decoracao/miniaturas/personagens/3-2-1-037-miniatura-sam/1.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-037-miniatura-sam/2.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-037-miniatura-sam/3.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-037-miniatura-sam/4.png","","","","","","","3 DECORAÇÃO\2 MINIATURAS\1 PERSONAGENS\037 SAM","3-2-1-037-miniatura-sam"
"ativo","3-2-1-038","Miniatura V","decoracao","Miniaturas","Personagens","89.41","13","6","8","21.9","","Tamanho aproximado: 13 cm","produtos/imagens/decoracao/miniaturas/personagens/3-2-1-038-miniatura-v/1.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-038-miniatura-v/2.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-038-miniatura-v/3.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-038-miniatura-v/4.png","","","","","","","3 DECORAÇÃO\2 MINIATURAS\1 PERSONAGENS\038 V DE VINGANÇA","3-2-1-038-miniatura-v"
"ativo","3-2-1-039","Miniatura Médico da Peste","decoracao","Miniaturas","Personagens","92.61","13","6","8","23.9","","Tamanho aproximado: 13 cm","produtos/imagens/decoracao/miniaturas/personagens/3-2-1-039-miniatura-medico-da-peste/1.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-039-miniatura-medico-da-peste/2.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-039-miniatura-medico-da-peste/3.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-039-miniatura-medico-da-peste/4.png","","","","","","","3 DECORAÇÃO\2 MINIATURAS\1 PERSONAGENS\039 MÉDICO DA PESTE","3-2-1-039-miniatura-medico-da-peste"
"ativo","3-2-1-040","Miniatura Fantasma","decoracao","Miniaturas","Personagens","87.35","13","6","8","21.9","","Tamanho aproximado: 13 cm","produtos/imagens/decoracao/miniaturas/personagens/3-2-1-040-miniatura-fantasma/1.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-040-miniatura-fantasma/2.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-040-miniatura-fantasma/3.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-040-miniatura-fantasma/4.png","","","","","","","3 DECORAÇÃO\2 MINIATURAS\1 PERSONAGENS\040 FANTASMA","3-2-1-040-miniatura-fantasma"
"ativo","3-2-1-041","Miniatura Bob Esponja","decoracao","Miniaturas","Personagens","92.98","14","6","8","23.9","","Tamanho aproximado: 14 cm","produtos/imagens/decoracao/miniaturas/personagens/3-2-1-041-miniatura-bob-esponja/1.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-041-miniatura-bob-esponja/2.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-041-miniatura-bob-esponja/3.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-041-miniatura-bob-esponja/4.png","","","","","","","3 DECORAÇÃO\2 MINIATURAS\1 PERSONAGENS\041 BOB ESPONJA","3-2-1-041-miniatura-bob-esponja"
"ativo","3-2-1-042","Miniatura Patrick","decoracao","Miniaturas","Personagens","88.51","13","6","8","21.9","","Tamanho aproximado: 13 cm","produtos/imagens/decoracao/miniaturas/personagens/3-2-1-042-miniatura-patrick/1.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-042-miniatura-patrick/2.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-042-miniatura-patrick/3.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-042-miniatura-patrick/4.png","","","","","","","3 DECORAÇÃO\2 MINIATURAS\1 PERSONAGENS\042 PATRICK","3-2-1-042-miniatura-patrick"
"ativo","3-2-1-043","Miniatura Sirigueijo","decoracao","Miniaturas","Personagens","91.73","16","6","8","23.9","","Tamanho aproximado: 16 cm","produtos/imagens/decoracao/miniaturas/personagens/3-2-1-043-miniatura-sirigueijo/1.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-043-miniatura-sirigueijo/2.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-043-miniatura-sirigueijo/3.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-043-miniatura-sirigueijo/4.png","","","","","","","3 DECORAÇÃO\2 MINIATURAS\1 PERSONAGENS\043 SIRIGUEIJO","3-2-1-043-miniatura-sirigueijo"
"ativo","3-2-1-044","Miniatura Plankton","decoracao","Miniaturas","Personagens","40.13","16","6","8","19.9","","Tamanho aproximado: 16 cm","produtos/imagens/decoracao/miniaturas/personagens/3-2-1-044-miniatura-plankton/1.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-044-miniatura-plankton/2.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-044-miniatura-plankton/3.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-044-miniatura-plankton/4.png","","","","","","","3 DECORAÇÃO\2 MINIATURAS\1 PERSONAGENS\044 PLANKTON","3-2-1-044-miniatura-plankton"
"ativo","3-2-1-046","Miniatura Gary","decoracao","Miniaturas","Personagens","82.41","9","6","8","21.9","","Tamanho aproximado: 9 cm","produtos/imagens/decoracao/miniaturas/personagens/3-2-1-046-miniatura-gary/1.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-046-miniatura-gary/2.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-046-miniatura-gary/3.png","","","","","","","3 DECORAÇÃO\2 MINIATURAS\1 PERSONAGENS\046 GARY","3-2-1-046-miniatura-gary"
"ativo","3-2-1-047","Miniatura Mario","decoracao","Miniaturas","Personagens","87.46","16","6","8","21.9","","Tamanho aproximado: 16 cm","produtos/imagens/decoracao/miniaturas/personagens/3-2-1-047-miniatura-mario/1.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-047-miniatura-mario/2.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-047-miniatura-mario/3.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-047-miniatura-mario/4.png","","","","","","","3 DECORAÇÃO\2 MINIATURAS\1 PERSONAGENS\047 MARIO","3-2-1-047-miniatura-mario"
"ativo","3-2-1-048","Miniatura Luigi","decoracao","Miniaturas","Personagens","68.39","13","6","8","19.9","","Tamanho aproximado: 13 cm","produtos/imagens/decoracao/miniaturas/personagens/3-2-1-048-miniatura-luigi/1.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-048-miniatura-luigi/2.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-048-miniatura-luigi/3.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-048-miniatura-luigi/4.png","","","","","","","3 DECORAÇÃO\2 MINIATURAS\1 PERSONAGENS\048 LUIGI","3-2-1-048-miniatura-luigi"
"ativo","3-2-1-049","Miniatura Sapo","decoracao","Miniaturas","Personagens","93.77","13","6","8","23.9","","Tamanho aproximado: 13 cm","produtos/imagens/decoracao/miniaturas/personagens/3-2-1-049-miniatura-sapo/1.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-049-miniatura-sapo/2.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-049-miniatura-sapo/3.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-049-miniatura-sapo/4.png","","","","","","","3 DECORAÇÃO\2 MINIATURAS\1 PERSONAGENS\049 SAPO MARIO","3-2-1-049-miniatura-sapo"
"ativo","3-2-1-050","Miniatura Pikachu","decoracao","Miniaturas","Personagens","53.73","12","6","8","19.9","","Tamanho aproximado: 12 cm","produtos/imagens/decoracao/miniaturas/personagens/3-2-1-050-miniatura-pikachu/1.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-050-miniatura-pikachu/2.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-050-miniatura-pikachu/3.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-050-miniatura-pikachu/4.png","","","","","","","3 DECORAÇÃO\2 MINIATURAS\1 PERSONAGENS\050 PIKACHU","3-2-1-050-miniatura-pikachu"
"ativo","3-2-1-051","Miniatura Brian","decoracao","Miniaturas","Personagens","58.7","12","6","8","19.9","","Tamanho aproximado: 12 cm","produtos/imagens/decoracao/miniaturas/personagens/3-2-1-051-miniatura-brian/1.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-051-miniatura-brian/2.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-051-miniatura-brian/3.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-051-miniatura-brian/4.png","","","","","","","3 DECORAÇÃO\2 MINIATURAS\1 PERSONAGENS\051 BRIAN","3-2-1-051-miniatura-brian"
"ativo","3-2-1-052","Miniatura Stewie","decoracao","Miniaturas","Personagens","91.52","12","6","8","21.9","","Tamanho aproximado: 12 cm","produtos/imagens/decoracao/miniaturas/personagens/3-2-1-052-miniatura-stewie/1.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-052-miniatura-stewie/2.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-052-miniatura-stewie/3.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-052-miniatura-stewie/4.png","","","","","","","3 DECORAÇÃO\2 MINIATURAS\1 PERSONAGENS\052 STEWIE","3-2-1-052-miniatura-stewie"
"ativo","3-2-1-053","Miniatura Kenny","decoracao","Miniaturas","Personagens","83.75","12","6","8","21.9","","Tamanho aproximado: 12 cm","produtos/imagens/decoracao/miniaturas/personagens/3-2-1-053-miniatura-kenny/1.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-053-miniatura-kenny/2.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-053-miniatura-kenny/3.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-053-miniatura-kenny/4.png","","","","","","","3 DECORAÇÃO\2 MINIATURAS\1 PERSONAGENS\053 KENNY","3-2-1-053-miniatura-kenny"
"ativo","3-2-1-054","Miniatura Kyle","decoracao","Miniaturas","Personagens","75.4","12","6","8","21.9","","Tamanho aproximado: 12 cm","produtos/imagens/decoracao/miniaturas/personagens/3-2-1-054-miniatura-kyle/1.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-054-miniatura-kyle/2.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-054-miniatura-kyle/3.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-054-miniatura-kyle/4.png","","","","","","","3 DECORAÇÃO\2 MINIATURAS\1 PERSONAGENS\054 KYLE","3-2-1-054-miniatura-kyle"
"ativo","3-2-1-055","Miniatura Stan","decoracao","Miniaturas","Personagens","71.12","12","6","8","19.9","","Tamanho aproximado: 12 cm","produtos/imagens/decoracao/miniaturas/personagens/3-2-1-055-miniatura-stan/1.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-055-miniatura-stan/2.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-055-miniatura-stan/3.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-055-miniatura-stan/4.png","","","","","","","3 DECORAÇÃO\2 MINIATURAS\1 PERSONAGENS\055 STAN","3-2-1-055-miniatura-stan"
"ativo","3-2-1-056","Miniatura Eric","decoracao","Miniaturas","Personagens","85.58","12","6","8","21.9","","Tamanho aproximado: 12 cm","produtos/imagens/decoracao/miniaturas/personagens/3-2-1-056-miniatura-eric/1.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-056-miniatura-eric/2.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-056-miniatura-eric/3.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-056-miniatura-eric/4.png","","","","","","","3 DECORAÇÃO\2 MINIATURAS\1 PERSONAGENS\056 ERIC","3-2-1-056-miniatura-eric"
"ativo","3-2-1-058","Miniatura Jake","decoracao","Miniaturas","Personagens","88","13","6","8","21.9","","Tamanho aproximado: 13 cm","produtos/imagens/decoracao/miniaturas/personagens/3-2-1-058-miniatura-jake/1.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-058-miniatura-jake/2.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-058-miniatura-jake/3.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-058-miniatura-jake/4.png","","","","","","","3 DECORAÇÃO\2 MINIATURAS\1 PERSONAGENS\058 JAKE","3-2-1-058-miniatura-jake"
"ativo","3-2-1-059","Miniatura Stitch","decoracao","Miniaturas","Personagens","96.37","13","6","8","23.9","","Tamanho aproximado: 13 cm","produtos/imagens/decoracao/miniaturas/personagens/3-2-1-059-miniatura-stitch/1.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-059-miniatura-stitch/2.png","","","","","","","3 DECORAÇÃO\2 MINIATURAS\1 PERSONAGENS\059 STITCH","3-2-1-059-miniatura-stitch"
"ativo","3-2-1-060","Miniatura O Máscara","decoracao","Miniaturas","Personagens","68.37","15","6","8","19.9","","Tamanho aproximado: 15 cm","produtos/imagens/decoracao/miniaturas/personagens/3-2-1-060-miniatura-o-mascara/1.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-060-miniatura-o-mascara/2.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-060-miniatura-o-mascara/3.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-060-miniatura-o-mascara/4.png","","","","","","","3 DECORAÇÃO\2 MINIATURAS\1 PERSONAGENS\060 O MÁSCARA","3-2-1-060-miniatura-o-mascara"
"ativo","3-2-1-061","Miniatura Slenderman","decoracao","Miniaturas","Personagens","47.89","13","6","8","19.9","","Tamanho aproximado: 13 cm","produtos/imagens/decoracao/miniaturas/personagens/3-2-1-061-miniatura-slenderman/1.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-061-miniatura-slenderman/2.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-061-miniatura-slenderman/3.png|produtos/imagens/decoracao/miniaturas/personagens/3-2-1-061-miniatura-slenderman/4.png","","","","","","","3 DECORAÇÃO\2 MINIATURAS\1 PERSONAGENS\061 SLENDERMAN","3-2-1-061-miniatura-slenderman"
"ativo","3-2-2-001","Miniatura Funko-Pop Homem-Aranha","decoracao","Miniaturas","Funko-Pop","53.37","10","5","6","19.9","","Tamanho aproximado: 10 cm","produtos/imagens/decoracao/miniaturas/funko-pop/3-2-2-001-miniatura-funko-pop-homem-aranha/1.png|produtos/imagens/decoracao/miniaturas/funko-pop/3-2-2-001-miniatura-funko-pop-homem-aranha/2.png|produtos/imagens/decoracao/miniaturas/funko-pop/3-2-2-001-miniatura-funko-pop-homem-aranha/3.png|produtos/imagens/decoracao/miniaturas/funko-pop/3-2-2-001-miniatura-funko-pop-homem-aranha/4.png","","","","","","","3 DECORAÇÃO\2 MINIATURAS\2 FUNKO-POP\001 HOMEM ARANHA","3-2-2-001-miniatura-funko-pop-homem-aranha"
"ativo","3-2-2-002","Miniatura Funko-Pop Miles Morales","decoracao","Miniaturas","Funko-Pop","49.91","10","5","6","19.9","","Tamanho aproximado: 10 cm","produtos/imagens/decoracao/miniaturas/funko-pop/3-2-2-002-miniatura-funko-pop-miles-morales/1.png|produtos/imagens/decoracao/miniaturas/funko-pop/3-2-2-002-miniatura-funko-pop-miles-morales/2.png|produtos/imagens/decoracao/miniaturas/funko-pop/3-2-2-002-miniatura-funko-pop-miles-morales/3.png|produtos/imagens/decoracao/miniaturas/funko-pop/3-2-2-002-miniatura-funko-pop-miles-morales/4.png","","","","","","","3 DECORAÇÃO\2 MINIATURAS\2 FUNKO-POP\002 MILES MORALES","3-2-2-002-miniatura-funko-pop-miles-morales"
"ativo","3-2-2-003","Miniatura Funko-Pop Venom","decoracao","Miniaturas","Funko-Pop","58.04","10","5","6","19.9","","Tamanho aproximado: 10 cm","produtos/imagens/decoracao/miniaturas/funko-pop/3-2-2-003-miniatura-funko-pop-venom/1.png|produtos/imagens/decoracao/miniaturas/funko-pop/3-2-2-003-miniatura-funko-pop-venom/2.png|produtos/imagens/decoracao/miniaturas/funko-pop/3-2-2-003-miniatura-funko-pop-venom/3.png|produtos/imagens/decoracao/miniaturas/funko-pop/3-2-2-003-miniatura-funko-pop-venom/4.png","","","","","","","3 DECORAÇÃO\2 MINIATURAS\2 FUNKO-POP\003 VENOM","3-2-2-003-miniatura-funko-pop-venom"
"ativo","3-2-2-004","Miniatura Funko-Pop Will Byers","decoracao","Miniaturas","Funko-Pop","97.21","12","5","6","23.9","","Tamanho aproximado: 12 cm","produtos/imagens/decoracao/miniaturas/funko-pop/3-2-2-004-miniatura-funko-pop-will-byers/1.png|produtos/imagens/decoracao/miniaturas/funko-pop/3-2-2-004-miniatura-funko-pop-will-byers/2.png|produtos/imagens/decoracao/miniaturas/funko-pop/3-2-2-004-miniatura-funko-pop-will-byers/3.png|produtos/imagens/decoracao/miniaturas/funko-pop/3-2-2-004-miniatura-funko-pop-will-byers/4.png","","","","","","","3 DECORAÇÃO\2 MINIATURAS\2 FUNKO-POP\004 WILL BYERS","3-2-2-004-miniatura-funko-pop-will-byers"
"ativo","3-2-2-005","Miniatura Funko-Pop Zulema Zahir","decoracao","Miniaturas","Funko-Pop","79.18","12","5","6","21.9","","Tamanho aproximado: 12 cm","produtos/imagens/decoracao/miniaturas/funko-pop/3-2-2-005-miniatura-funko-pop-zulema-zahir/1.png|produtos/imagens/decoracao/miniaturas/funko-pop/3-2-2-005-miniatura-funko-pop-zulema-zahir/2.png|produtos/imagens/decoracao/miniaturas/funko-pop/3-2-2-005-miniatura-funko-pop-zulema-zahir/3.png|produtos/imagens/decoracao/miniaturas/funko-pop/3-2-2-005-miniatura-funko-pop-zulema-zahir/4.png","","","","","","","3 DECORAÇÃO\2 MINIATURAS\2 FUNKO-POP\005 ZULEMA ZAHIR","3-2-2-005-miniatura-funko-pop-zulema-zahir"
